Date,USDIDR Close,Price Crude Oil,Change % Crude Oil,Price Natural Gas,Change % Natural Gas,Price Newcastle Coal,Change % Newcastle Coal,Price Palm Oil,Change % Palm Oil,Price US Sugar,Change % US Sugar,Price US Wheat,Change % US Wheat,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
2024-04-24,16140.2002,82.09,-0.57,1.979,-5.49,129,-0.58,4.04,-0.81,20,0.45,594.5,1.62,40720,38090,38950,41500,35960,47850,32480,38540,39960,33880,34380,62410,47500,67500,54460,75550,51950,58740,34460,46390,48550,41340,53650,68270,78690,54670,30140,30400,39700,47180,25240,46400,42320,34920
2024-04-25,16220,82.75,0.8,1.986,0.35,129.25,0.19,3.958,-2.03,19.48,-2.6,602.25,1.3,40350,37770,42280,40920,35280,47870,34240,40050,40160,34870,35020,61780,52770,65870,51650,74450,49980,59180,32620,46730,47600,41090,51500,65690,79030,55050,29600,30090,40740,44550,25090,45830,42300,39450
2024-04-26,16202,83.13,0.46,1.923,-3.17,129.75,0.39,3.931,-0.68,19.4,-0.41,603.25,0.17,41310,44260,42310,40560,34270,53240,35900,42660,41120,37060,35940,61920,50370,63200,54580,76400,50050,58930,33990,45380,49170,41660,52100,66530,79320,55100,29770,30630,40080,45280,25320,47020,45510,39290
2024-04-27,16181.72887,82.65908053,-0.396347494,2.171271589,27.34237524,131.1682329,1.708302018,3.869951539,-0.939414969,20.49206465,2.312063664,600.8167229,-0.983203081,41380,44710,37400,42230,34930,52280,35720,46460,42180,38050,37580,62030,52520,63930,50920,73900,50000,60980,34330,50080,47970,41890,51840,68270,79970,57040,29020,30680,40790,46480,26780,51800,48860,39190
2024-04-28,16180.35953,82.41144081,-0.668734831,2.174006828,35.67570774,133.8133334,2.781771131,3.872844,-0.952128843,20.45772669,3.305700061,595.7028371,-1.505573006,41750,42930,50770,46550,41470,50110,35390,47900,44690,40360,39070,63930,54440,63530,49820,72230,53380,61680,37810,46860,41740,43090,51280,64810,82560,56950,30770,31020,40420,46000,26510,53000,52560,39590
2024-04-29,16203,82.03,-1.32,2.373,23.4,137.4,5.9,3.949,0.46,20.2,4.12,590.25,-2.15,43860,45360,48470,49580,44270,52490,34120,47910,49610,45120,43150,61370,51030,62950,52770,68530,56100,64860,38810,45900,51050,45270,52290,59240,82710,58790,30240,28950,40040,46330,28520,55570,51310,43020
2024-04-30,16246,81.28,-0.91,2.319,-2.28,142.25,3.53,3.862,-2.2,19.71,-2.43,585,-0.89,46220,44130,56630,48930,45550,53990,33490,46920,50350,46770,46230,60970,48520,63250,52660,71050,54330,62600,40740,44000,50660,42470,51520,65810,83550,58640,29570,29120,40460,45760,27230,56500,52240,45090
2024-05-01,16273,78.44,-3.49,2.266,-2.29,147,3.34,3.881607951,-0.517834046,19.22,-2.49,581.5,-0.6,49300,43470,56090,50340,42480,58570,31410,47040,50460,46170,46600,58490,49460,61820,49270,70900,56100,70560,41660,46790,52020,44290,51680,55860,83930,61730,29470,29350,39190,42530,28680,60440,51150,46270
2024-05-02,16190.40039,78.48,0.05,2.331,2.87,147.75,0.51,3.895,0.85,19.25,0.16,586.5,0.86,49950,48240,56190,51140,39530,55970,32390,51600,51340,44130,46620,56640,48610,60610,50550,73810,54020,68100,40720,50080,53020,44540,50610,64170,81030,64030,29840,29750,40680,47250,29180,61060,51440,46990
2024-05-03,16097,77.76,-0.92,2.416,3.65,145.15,-1.76,3.89,-0.13,19.28,0.16,606,3.32,51430,46300,56760,52830,39030,56220,32040,52740,52470,44280,44940,58500,47320,59770,50590,73810,51290,71630,41330,48330,52840,47040,48760,55560,80250,65240,31120,29610,40240,47380,29900,64740,52460,47990
2024-05-04,16065.21841,77.35025942,0.279665064,2.191181108,4.118930988,143.6864446,-3.07588794,3.890501751,0.956946602,20.24587398,1.782256042,621.9502982,5.798060852,51020,36480,55770,54920,39030,54820,32460,54350,52920,43980,45110,57340,48680,59420,53440,74370,52210,72070,41500,49490,51660,47230,50270,59570,81760,62350,30710,29390,40730,48180,28850,65160,52790,48460
2024-05-05,16088.97305,77.21067644,0.728377021,2.194170629,3.974301266,143.8812212,-2.479894038,3.893495206,1.113484723,20.20959438,2.107879204,631.4983884,5.796581789,51720,46200,57840,54740,36810,56840,33660,52740,52910,43320,44790,56720,46400,59430,49640,71850,54570,72930,41700,45240,53090,48630,46490,58550,80910,62490,34770,30060,41310,49060,27380,64090,51510,47880
2024-05-06,16077,78.14,0.49,2.463,1.95,145.3,0.1,3.909,0.49,19.48,1.04,632.25,4.33,52090,45540,54850,54530,36350,55280,32400,49350,50720,42170,43380,57760,45810,60190,49430,77390,53790,66900,40350,45640,52340,47060,49280,57260,80500,62680,32560,30430,40590,47110,29280,61880,51300,48440
2024-05-07,16034,78.06,-0.1,2.471,0.32,146.4,0.76,3.96,1.3,19.95,2.41,624.75,-1.19,52940,45030,51400,52180,37340,52630,35430,45310,49570,41100,42400,55180,45830,59910,50680,76870,54090,69450,38260,45450,49400,46270,49520,56420,78440,62390,30770,31000,41150,46680,26840,60040,49020,48970
2024-05-08,16073,78.56,0.64,2.474,0.12,145.25,-0.79,3.957,-0.08,19.6,-1.75,616,-1.4,52320,45920,51470,49750,34760,53400,35040,43990,47860,38400,42540,59050,42670,60470,49440,75940,53880,68090,36950,47410,50330,44760,49540,57520,77890,63470,29830,30670,41400,46780,28890,60870,47390,48580
2024-05-09,16074,78.8,0.31,2.537,2.55,144.95,-0.21,3.923,-0.86,19.58,-0.1,619.75,0.61,52150,41230,50400,48810,32840,51070,31850,44320,46750,38690,40620,58040,44110,60570,49610,76600,54000,67020,36020,46460,48240,43250,51340,54480,79920,62900,31200,31060,40920,44600,28070,60460,46240,48420
2024-05-10,16030,77.84,-1.22,2.484,-2.09,144.4,-0.38,3.853,-1.78,19.3,-1.43,645.75,4.2,52160,42030,46710,47950,34730,51460,32870,46790,45670,37550,38820,59550,43520,60570,49470,76600,55150,67000,33670,45700,49100,43510,50080,55300,80230,63290,31850,30830,38770,44300,28810,62910,47400,49060
2024-05-11,15997.74318,78.66066994,-0.294770523,2.212870599,-4.171029415,143.4820089,-0.730224271,3.911758921,-1.088209372,19.98609181,-1.764373996,665.4199626,6.272209843,51850,40990,49060,48130,33510,48730,35430,47120,43000,37740,37360,61260,43200,59090,48950,75730,54680,66160,34220,44250,47840,43000,50910,51310,81830,63530,32660,31500,40120,45310,26960,62640,47420,48610
2024-05-12,15991.35945,78.76509586,-0.24280107,2.216114402,-2.335084692,143.1237902,-0.665138138,3.914853371,-0.620166887,19.94787056,-2.157472319,674.2850807,6.092872641,50900,40410,46690,49520,34090,51590,33510,47720,46360,36050,37020,59660,42710,58950,49080,74500,54290,69460,34760,44870,49140,43050,48810,59970,81830,62950,30600,31250,40400,45240,28390,62520,42490,48510
2024-05-13,16038,78.6,0.98,2.587,4.15,142.1,-1.59,3.908,1.43,18.63,-3.47,670.25,3.79,51510,39870,46690,48580,24900,50800,33790,44170,42750,36520,36890,58780,40970,58290,49180,76950,53120,70750,33980,44210,44210,42560,49070,55670,79640,63890,30640,30120,39620,41070,29440,63110,44810,49300
2024-05-14,16121,77.65,-1.21,2.559,-1.08,142.65,0.39,3.8,-2.76,18.87,1.29,657,-1.98,52400,40660,42440,48570,35740,48070,34830,45040,42940,36750,36600,59950,41600,58500,44980,76870,56150,70480,34400,47560,47560,41680,49740,57350,82420,66620,30310,31640,39150,43950,28470,66370,44700,49800
2024-05-15,16102,78.16,0.66,2.631,2.81,143,0.25,3.801,0.03,18.65,-1.17,665.75,1.33,51830,40360,43040,48640,40310,46710,36880,51030,41840,36430,36310,61460,42100,57940,45870,77090,56100,68080,36200,47690,48500,41310,49060,59730,80400,65190,22580,31540,39150,43790,28110,65410,45300,48870
2024-05-16,15914,78.74,0.74,2.687,2.13,143.5,0.35,3.823,0.58,18.33,-1.72,663.25,-0.38,52120,40480,43480,49620,39080,47940,34330,48670,40870,38150,36450,61700,42700,58960,44090,77680,56900,68670,37320,43490,45740,41990,49260,59620,77240,74130,29710,31110,38270,42250,28870,64190,47600,49840
2024-05-17,15930.7998,79.58,1.07,2.789,3.8,141.5,-1.39,3.895,1.88,18.13,-1.09,651.25,-1.81,52600,40010,40860,52410,38770,48760,34120,50800,41220,37640,35720,60930,40650,60300,45430,76290,56950,69770,39790,43190,43330,41940,47630,59620,77000,67030,30510,30570,40350,43210,28010,63480,47850,50700
2024-05-18,15943.24465,78.50709269,0.766119354,2.236340063,20.21803633,141.8625671,0.018695596,3.93372305,2.34152043,19.71271812,4.022445313,654.3755983,3.987712018,53830,30570,41390,53540,40150,48220,32560,51430,41500,36980,36780,61440,43270,59940,49070,76390,57140,68270,42930,44130,44930,43420,47420,53740,70000,64960,30920,30270,41060,43020,27430,63660,49330,47430
2024-05-19,15925.17047,78.33088571,0.458063261,2.239838147,20.41867485,141.680632,0.087618999,3.936918494,1.66738018,19.67255523,4.963363044,673.0493995,6.541400713,53140,40750,42900,56230,38980,51210,33290,48490,41980,37110,37190,61780,40980,61230,46560,73590,58520,66420,44130,44690,44610,41730,49510,54390,70660,65080,30740,30090,41060,45150,26800,63320,49010,50220
2024-05-20,15958,79.3,-0.35,2.901,4.02,141,-0.35,3.905,0.26,18.68,3.03,688.75,5.76,53380,41830,45340,55540,38880,48670,33550,47570,42120,39830,37220,62910,45760,60910,48460,72690,59170,66200,44680,50090,43730,45840,48460,53630,72290,67320,30530,30040,41440,43830,27670,61690,49470,52270
2024-05-21,16031,78.66,-0.81,2.839,-2.14,142.05,0.74,3.836,-1.77,18.56,-0.64,697.5,1.27,58350,42070,42820,56870,39100,49340,33990,47950,41230,39500,38100,61810,47920,60940,49410,74470,59370,64480,46100,47850,47000,45270,48640,55280,70710,64360,29740,28400,41660,47280,23900,63080,49340,52830
2024-05-22,16005,77.15,-1.92,3.052,7.5,142.4,0.25,3.946591391,-1.48424595,18.23,-1.78,693,-0.65,61170,44490,44670,55500,38360,50170,35450,47610,41160,38590,38200,62460,46610,59060,50700,74470,59130,66110,45730,50170,42700,44220,47170,59170,67700,63590,29580,28240,42160,44340,27810,62980,48020,52050
2024-05-23,16040.7002,76.46,-0.89,2.923,-4.23,142.75,0.25,3.853,0.44,18.26,0.16,698,0.72,60790,41820,46190,55400,38520,52440,34980,47070,42420,38300,38390,62860,46360,58960,53380,74870,59300,68200,45620,50170,42350,45670,46200,64540,69100,64530,27780,27650,43440,45290,28020,62450,46410,51320
2024-05-24,16095,77.23,1.01,2.773,-5.13,142.8,0.04,3.872,0.49,18.41,0.82,697.25,-0.11,60540,41590,48350,54740,37350,45840,34260,45240,41180,38350,37550,63390,46900,59360,52400,75860,58410,68340,45280,52100,45240,45590,47350,59170,70040,66910,30280,28400,42540,44590,27230,61270,45830,51080
2024-05-25,16096.63338,77.68757399,1.727837257,2.261589498,12.50030866,142.8014572,0.128391509,3.956394138,1.497376381,19.42575293,2.436775992,698.1267446,0.189369735,59890,42060,45250,55420,36910,46480,34080,44010,41540,38750,37500,62850,46640,58140,50900,75380,58800,67690,44880,54080,42890,45760,47010,58320,71120,65970,31120,28220,42520,44080,27870,61150,47660,51100
2024-05-26,16049.42014,77.92613957,2.297060759,2.748,-0.9,142.8963025,0.073058943,3.959690576,0.872056728,19.38364839,2.614892966,701.2067264,-0.068489076,59380,42000,44480,54950,36580,46480,36030,46870,41700,38570,38060,62040,47860,60170,50770,74630,57940,71030,45690,50580,44060,47060,48840,58320,66750,65160,30380,29050,43510,45290,28020,60180,47590,51180
2024-05-27,16038,78.65,1.84,2.78,1.16,142.8,0,3.865,-0.18,19.34126647,1.985607105,703.1013964,-0.301527535,57880,41880,44780,54870,36450,43660,37110,46450,42900,39490,38120,62790,46220,59610,50840,79520,58360,54930,44850,52610,44730,47280,47530,58320,66850,64470,32570,29210,45090,43830,28450,59070,48000,50700
2024-05-28,16071,79.35,0.89,2.825,1.62,142.4,-0.28,3.951,2.23,18.73,1.74,700.25,0.43,55990,39950,52060,54770,37230,48450,36940,49130,43070,36090,38880,66230,45900,60270,50460,80130,57520,71370,44450,51910,49100,47260,46680,58320,67140,63550,31710,29600,45240,44930,29070,58540,48080,48880
2024-05-29,16117,78.8,-0.69,2.666,-5.63,142.4,0,4.028,1.95,18.35,-2.03,692.75,-1.07,55430,41440,51700,55050,38760,48520,37170,51440,43850,40230,38380,63040,47010,59920,49220,73330,59510,70920,43880,54480,50520,45390,47730,61510,72330,62500,32690,30010,45510,45540,29270,58840,48580,48630
2024-05-30,16232.09961,77.54,-1.6,2.647,-0.71,142.4,0,3.987,-1.02,18.19,-0.87,681,-1.7,54690,38900,50390,54530,39030,49800,36440,52340,44970,40790,38840,63520,47810,59420,48060,73300,57460,71240,44570,52050,52610,45730,49870,61200,75620,62670,31390,29350,45730,46570,29990,57010,51190,48310
2024-05-31,16228,76.73,-1.04,2.662,0.57,142.4,0,4.069,2.06,18.3,0.6,678.5,-0.37,52620,38900,50660,54910,40450,49930,38740,49650,46550,41810,38620,63140,47080,60530,48970,72150,57650,71910,45500,48170,47680,43890,47630,61510,77620,62180,33190,29280,45400,47110,29800,56120,51460,46240
2024-06-01,16232.09456,75.09494819,-2.655079257,2.288618906,17.56167172,141.3899453,-0.620060562,3.979772184,-6.22112299,19.1352782,1.390552969,678.8138069,-1.094414532,52460,39480,52730,54600,40670,48960,37050,48850,45530,41260,38460,64380,47680,61240,50080,70990,57510,73700,44910,49590,49370,44290,50230,60150,84200,62270,32870,29260,44020,47880,31990,56860,51640,47650
2024-06-02,16257.44053,74.0227365,-2.67675267,2.292625554,18.73513057,140.57649,-0.790592809,3.983169616,-9.628238738,19.09690312,2.096563464,679.6339384,-1.178530872,52270,40140,49990,55110,40930,49920,37480,49200,45630,40930,39280,63600,46300,61190,50480,69820,57120,69050,46180,50460,47340,43980,49520,61510,84300,62160,32630,29730,45370,45950,32100,56540,50480,47370
2024-06-03,16243,74.09,-3.44,2.804,5.33,140.2,-1.54,3.986581475,-8.85466706,18.78,2.62,672.75,-0.85,52860,40210,48740,53720,39890,48520,39120,48620,46570,42230,39330,61080,45910,61290,50010,70750,57690,68020,45460,52770,51020,42220,49230,58320,86560,62380,34790,30440,45930,45600,32380,58330,51290,48460
2024-06-04,16203,73.06,-1.39,2.67,-4.78,137.95,-1.6,3.881,-4.62,18.86,0.43,658.25,-2.16,53310,39250,50160,54520,40230,51250,42040,49790,47050,41820,39780,62120,48010,60920,50380,76860,57640,68750,44920,50700,50320,40710,48720,57400,89010,63340,34650,30020,46710,46330,32580,59690,50400,48180
2024-06-05,16276,73.82,1.04,2.828,5.92,136,-1.41,3.868,-0.33,19.13,1.43,646.75,-1.75,53510,39340,47770,54660,39660,52670,41230,52490,47510,42150,40480,62050,45030,60560,52740,75910,57990,67390,44720,49640,55500,41210,49830,61420,93150,63870,33020,30600,46830,45500,34880,58950,50570,48720
2024-06-06,16315,75.24,1.92,2.892,2.26,134.35,-1.21,3.935,1.73,19.22,0.47,639.5,-1.12,53500,39250,46560,55660,41420,52020,44470,51200,47660,42510,40690,62330,48070,60520,51150,69450,58060,67150,46270,49390,55400,40250,46140,63120,92530,67130,33820,29970,48750,44780,33990,59570,52340,49800
2024-06-07,16241.7002,75.22,-0.03,2.996,3.6,131.45,-2.16,3.953,0.46,19,-1.14,627.5,-1.88,53070,38600,46220,56090,41300,49180,43570,52040,48370,42120,41190,62790,51650,60630,52280,72590,59560,66120,48920,51980,55620,40340,52390,63010,91180,63570,35570,31080,48250,43770,33430,60970,52440,49810
2024-06-08,16207.05927,76.17600591,2.094464583,2.317428286,13.46297672,130.6102325,-1.612670807,4.003857188,0.688507248,18.88729293,-1.281351909,614.0563034,-2.727992749,53900,39610,49240,55400,41370,51250,44510,51840,48870,42310,41410,62630,47760,60910,53830,73470,61200,66370,46660,52140,56330,41050,49190,63990,86390,63590,36740,31910,48340,46500,35010,59670,52160,49750
2024-06-09,16229.98595,76.7578091,1.906321023,2.321689216,12.43217948,130.3336122,-1.239914365,4.007355614,0.675016432,18.85579794,-1.221281725,602.5701847,-2.55759255,53750,38950,50810,58880,41670,49800,42470,53400,48450,42780,42640,62000,49630,61890,46360,74420,61390,70140,48400,53930,55350,40110,50390,68000,83830,62890,38730,32530,49310,46470,36780,63370,52020,50270
2024-06-10,16270,77.33,2.81,2.977,-0.63,131.85,0.3,3.931,-0.56,18.63,-1.95,607.5,-3.19,55700,38830,48180,59460,43910,51250,44990,52010,50600,44490,43380,62450,50830,63370,58040,76470,62440,70940,51090,53380,50980,44980,52510,64600,79450,64530,39170,36320,48030,46490,38610,64020,53490,51700
2024-06-11,16312,77.55,0.28,3.193,7.26,131.25,-0.46,3.931,0,18.79,0.86,626.5,3.13,56950,39110,50120,61430,45050,56840,49940,57410,50910,45290,44470,62200,51590,61980,56800,75250,63860,67110,50970,56280,57550,45440,50070,65990,77730,67080,39300,37290,48510,46740,39310,64270,55800,52050
2024-06-12,16305.40039,78.15,0.77,3.122,-2.22,132.95,1.3,3.962,0.79,19.1,1.65,617,-1.52,56450,39220,48380,64640,47010,58160,50610,60170,51630,46690,44970,61650,51040,63460,57520,78000,65940,69260,53380,55960,55130,45730,51560,62780,77970,67700,39800,37410,48680,50690,38690,66850,56650,53270
2024-06-13,16230,78.26,0.14,3.037,-2.72,134.7,1.32,3.934,-0.71,19.59,2.57,620,0.49,58970,45180,52160,68680,47900,56790,48480,61720,52680,47600,45490,61670,53700,64660,57870,78680,65260,70540,55400,57550,52050,45610,51690,58880,75960,66850,46390,39040,52610,51160,40660,67980,59590,55350
2024-06-14,16286,78.05,-0.27,2.963,-2.44,133.15,-1.15,3.983,1.25,19.43,-0.82,612.75,-1.17,62430,45490,55660,71370,46360,57500,53390,64840,53680,48850,46710,61720,53030,66040,62930,88590,67340,65730,60790,59900,52640,45210,54950,69350,78030,68270,47590,40360,54230,54160,41290,70490,63070,56140
2024-06-15,16363.04793,78.97813122,1.025190383,2.348017638,-30.60669369,133.9034911,0.071082724,4.028649151,-0.107541357,18.68746825,-1.624086552,605.8711147,-1.266006941,64930,45490,64100,73620,45970,62740,61360,65550,50910,50180,47710,61750,53650,65760,64070,96530,72710,69870,60490,57390,60860,46700,51570,57890,86580,69870,54400,41880,55840,61400,41320,73160,65690,56120
2024-06-16,16435.81249,79.23756601,1.055874222,2.352532849,-31.01869417,133.9602874,-0.131412207,4.032248571,-0.107808569,18.66285334,-2.543113001,599.5202287,-1.955515403,67420,47040,66860,76580,44520,65390,67990,69930,55980,49970,47850,64110,55450,69570,68300,99340,74380,70860,62580,60590,59850,46570,52470,85210,95800,70860,55080,44240,68420,63140,41940,74070,69010,56180
2024-06-17,16479.90039,79.72,2.14,2.867,-3.24,133.9,0.56,4.035862419,-0.066475067,18.98,-2.32,591.5,-3.47,60000,49750,63674.51339,75000,44700,80000,56670,70175.31748,58054.56011,50550,40000,64624.63486,80625.32205,60000,60000,97091.77287,71696.20917,71957.85712,70000,60164.66957,56193.42367,65000,57510,97841.54535,99814.46495,80000,56036.25531,37420,74890,67733.23814,40000,77460,70062.90643,59310
2024-06-18,16479,80.71,1.24,2.99,4.29,133.9,0,3.937,-1.15,18.92,-0.32,582,-1.61,60000,49750,60000,78300,44700,80000,70000,65919.42566,55911.46185,47390,45060,62994.39449,90000,100000,62048.48681,91170.12963,70000,73755.05406,67072.56013,56009.69017,57450,65000,61050,89386.61768,98714.55938,70000,58002.13449,36150,82800,70000,40000,78300,68733.46452,58050
2024-06-19,16379,80.59,-0.15,2.916,-2.47,134.1,0.15,3.959,0.56,18.59490583,-0.681500686,577.7902399,-2.485412788,63120,46970,59860,75080,47420,67970,67350,64170,55470,49120,46260,62120,55160,72140,69550,89650,72550,73850,61380,59110,66000,47200,54480,88320,98030,75230,56360,44510,70200,65050,42710,73210,67690,58010
2024-06-20,16380.90039,81.29,0.87,2.854,-2.13,133.9,-0.15,3.98,0.53,18.89,-0.16,572.75,-1.59,63710,50270,57400,73570,45770,61540,66490,64560,56910,48290,46540,61640,55000,71850,73010,94200,68980,72520,61390,68790,64380,47300,53250,93600,97670,74020,51940,42880,72130,64280,47010,69760,66500,56570
2024-06-21,16491.90039,79.96,-1.64,2.836,-0.63,132.05,-1.38,3.93,-1.26,18.97,0.42,561.5,-1.96,62570,50720,55860,72210,39250,64010,64910,59280,55810,46310,41530,58270,53360,72540,72910,104010,66740,73010,57380,70920,68850,45570,54880,76830,95990,74360,52880,42180,68040,66240,46280,69770,61130,54440
2024-06-22,16536.31412,80.57175872,-0.362707507,2.380386962,8.562486617,132.6812626,-0.072203398,4.054148073,-0.947776513,18.53580414,2.241173362,556.6809099,-1.483189778,59640,49690,49710,70940,38990,57950,68040,54340,54310,44570,43850,60230,53550,71820,73220,105230,65520,72630,54740,69290,67340,45390,53420,70470,112130,73640,51900,41750,63540,70420,47560,68000,57860,54370
2024-06-23,16497.29919,80.75705482,-0.415969272,2.385156455,10.11422001,132.5675968,-0.038973945,4.057848487,-1.002796999,18.51806931,2.042764338,557.6394357,-1.347409247,58750,47170,50230,64190,36110,58160,64330,46000,53560,43190,39730,59160,52180,70360,54940,106130,62900,76760,50550,69060,67280,44780,54030,77200,113720,72030,48690,40690,66280,63150,48770,65170,55480,53130
2024-06-24,16443,80.86,1.13,2.948,3.95,132.95,0.68,3.937,0.18,19.41,2.32,552.5,-1.6,52290,43410,46180,58510,34390,51950,65110,40470,48610,37250,37660,57660,51210,70290,68710,93880,61360,70590,45700,69690,65680,43960,55340,75950,111830,58710,47430,41100,66850,68480,48520,60600,49120,49530
2024-06-25,16394.09961,80.07,-0.98,2.863,-2.88,134.1,0.86,3.897,-1.02,19.1,-1.6,541.75,-1.95,52600,39310,39780,53980,33450,46260,60990,39330,46270,34910,35230,57750,43420,70290,68800,93880,55880,72750,40990,69800,64690,43460,55860,76910,111920,63960,44780,40320,65380,69080,48540,58270,46880,45460
2024-06-26,16401,80.19,0.15,2.745,-4.12,132,-1.57,3.926,0.74,19.24,0.73,541.25,-0.09,50560,39310,36160,47150,29020,48100,55980,37680,44930,32460,33950,56900,49000,67820,66610,93650,56330,70180,38680,69530,75640,44040,55300,72960,108890,58570,44310,38920,59560,58850,49190,52300,45450,43590
2024-06-27,16434,80.83,0.8,2.675,-2.55,132.75,0.57,3.945,0.48,20.12,4.57,559.75,3.42,49220,39760,34470,46030,29800,46530,56660,37360,43040,31150,32250,60410,49010,65110,61520,91910,52610,72670,37200,67840,74340,42930,56000,77200,104350,58290,40070,38100,56900,61450,41080,46820,43610,42350
2024-06-28,16374.40039,80.64,-0.24,2.598,-2.88,133.45,0.53,3.976,0.79,20.31,0.94,553.5,-1.12,47010,39760,37930,43150,31820,48240,56630,35080,42670,30720,31740,62170,48070,64600,57810,91080,51040,65090,34380,67190,75890,43140,55670,75020,102350,58600,42190,36780,55080,65150,46780,45940,41490,39110
2024-06-29,16329.58103,81.64192902,1.048698979,2.414536259,-2.939867083,131.949329,0.17769081,4.080353953,1.366113524,18.43230061,0.240485349,555.5848793,-8.119279112,45500,39730,36050,43710,31630,46080,54010,35270,41540,31140,31770,58870,44470,63550,54880,87580,51190,64330,34150,67660,78670,42750,55400,75020,105250,54730,38410,34570,55400,64010,46760,46840,40550,38680
2024-06-30,16319.09156,81.73962739,1.240938885,2.419560034,-3.555589651,131.887089,0.236343342,4.084155361,1.374760015,18.42144587,-0.291747333,566.6668594,-7.052445009,43870,39030,38190,42440,29380,46500,57810,34690,41050,30490,31030,60730,43590,63550,55980,87580,47850,65490,33160,69180,71740,42280,53970,83670,104100,53210,38340,34530,55730,59840,47750,45080,40800,38800
2024-07-01,16343,82.32,2.08,2.492,-4.08,132.1,-1.01,4.024,1.21,20.23,-0.39,569.25,2.85,44010,37320,36720,42180,31760,42310,51890,32380,39620,31980,31440,60510,41190,62020,54840,82230,46930,64390,33180,71200,61130,40960,54780,74020,102510,51670,35740,33510,56290,55400,46190,45020,39820,39750
2024-07-02,16390,81.91,-0.5,2.454,-1.52,132.25,0.11,4.14,2.88,20.61,1.88,561.5,-1.36,43380,36630,39650,42110,33070,43640,49260,33580,39850,32500,32520,59760,43010,61160,51670,85510,45140,64280,32980,67070,62260,40970,56290,73190,103680,53160,36610,33480,54340,55640,45310,45580,40820,41630
2024-07-03,16391,83.02,1.36,2.447,-0.29,135,2.08,4.133,-0.17,20.53,-0.39,554.5,-1.25,45700,37970,38830,41570,33590,46470,45430,35740,39990,35060,33670,59760,42790,60760,49340,82590,45580,65870,34430,68410,65270,40740,52510,74020,94100,53210,36900,33180,52730,54640,44270,47270,41480,41560
2024-07-04,16340,83.94,1.11,2.371,-3.11,136.5,1.11,4.117,-0.39,18.38785559,-0.83101843,562.2672107,10.73644878,46150,37840,40140,43230,34680,47050,43980,37320,41730,36960,34320,60160,41270,60660,48100,82010,48930,64800,35860,69790,70210,41460,54740,80500,101100,53570,37630,32790,53890,55770,45330,46180,42000,41640
2024-07-05,16328.5,82.26,-2,2.35,-0.89,135.75,-0.55,4.088,-0.7,20.14,-1.9,572.25,3.2,46090,35240,41390,43350,34620,47170,47840,37290,41960,37340,33990,59770,40250,59980,48730,80930,49530,66610,38940,78230,67310,41210,53470,65930,100100,52790,36700,32360,45740,53750,44170,46860,42790,41840
2024-07-06,16299.52029,81.91497492,-1.902740366,2.450465528,1.030542169,136.6183628,0.294919298,4.107266792,-0.739382302,18.37695766,-2.113837853,570.0783023,-9.322260473,46220,36370,40620,46980,36040,47170,49170,36160,42300,37000,34300,65810,40710,60820,50390,82800,51290,64960,39670,72590,53030,41210,54220,78390,97720,52250,35030,31950,51560,46460,38540,46990,43340,40050
2024-07-07,16252.26391,81.87572573,-2.195657811,2.455743584,1.143317796,136.2966254,0.172911825,4.111169194,-1.007557231,18.372983,-2.048560521,558.7000674,-11.30284305,46190,38380,42010,47610,35520,45270,47790,35400,42780,36510,34360,64870,42870,60940,47310,82940,51810,67490,38570,73210,65010,39600,52920,74980,92470,52210,35110,31700,49790,56050,41730,46750,43690,40420
2024-07-08,16245,81.52,-0.9,2.382,1.36,135.05,-0.52,4.115086024,-1.141559575,20.13,-0.05,553,-3.36,45820,39380,40340,48180,36600,48040,43260,35750,42860,37370,34820,64080,43560,63830,43190,81050,54160,67170,39290,70240,66710,41280,48590,74980,89360,52890,33850,31190,50830,54770,41660,46470,44570,40950
2024-07-09,16277.2002,80.56,-1.18,2.36,-0.92,135.25,0.15,4.015,-1.79,19.62,-2.53,554.25,0.23,45170,39380,43660,47590,37290,44020,43050,37430,42660,36400,35740,65460,45490,64090,50980,80100,52860,64970,40130,71610,67190,42740,54110,77280,92630,53140,34470,30660,52530,55800,41730,46840,44260,40590
2024-07-10,16277,81.07,0.63,2.345,-0.64,133.75,-1.11,3.998,-0.42,19.81,0.97,543.5,-1.94,44750,35060,42960,47190,33100,43480,43650,37940,42140,37040,35050,64860,46140,63680,50590,78580,52400,62330,40300,66200,67450,42670,55520,80000,86300,53430,32900,30490,51080,52300,42910,41660,44220,39810
2024-07-11,16198,81.38,0.38,2.282,-2.69,133.75,0,4.005,0.18,19.43,-1.92,554.25,1.98,43720,35580,43430,46490,34900,45440,44040,39030,41940,36130,35300,63840,44710,64790,49610,78030,52020,67040,40080,67040,67000,41550,56150,89970,91590,52750,33920,31270,48040,55700,43880,45670,45310,40120
